
Diameter
 ==================== 
Diameter X,Diameter Y,Diameter Z,Unit,Category,Collection,Time,TrackID,ID,
3.71676,3.71676,3.71676,µm,Spot,Diameter,10,1000196749,283355,
4.91159,4.91159,4.91159,µm,Spot,Diameter,10,1000111173,283651,
3.6189,3.6189,3.6189,µm,Spot,Diameter,10,1000226383,284246,
4.1426,4.1426,4.1426,µm,Spot,Diameter,10,1000027048,284624,
4.21794,4.21794,4.21794,µm,Spot,Diameter,10,1000025863,285708,
3.02378,3.02378,3.02378,µm,Spot,Diameter,10,1000026374,286205,
2.87233,2.87233,2.87233,µm,Spot,Diameter,10,1000026660,286479,
3.40552,3.40552,3.40552,µm,Spot,Diameter,10,1000199932,286579,
3.51545,3.51545,3.51545,µm,Spot,Diameter,10,1000257305,286591,
3.51545,3.51545,3.51545,µm,Spot,Diameter,10,1000024512,286743,
3.16141,3.16141,3.16141,µm,Spot,Diameter,10,1000028860,288890,
3.02378,3.02378,3.02378,µm,Spot,Diameter,10,1000260417,289633,
3.28799,3.28799,3.28799,µm,Spot,Diameter,10,1000260594,289822,
2.70297,2.70297,2.70297,µm,Spot,Diameter,10,1000145899,290419,
4.42918,4.42918,4.42918,µm,Spot,Diameter,10,1000232501,290422,
4.96557,4.96557,4.96557,µm,Spot,Diameter,10,1000290426,290426,
3.40552,3.40552,3.40552,µm,Spot,Diameter,11,1000290900,290900,
3.40552,3.40552,3.40552,µm,Spot,Diameter,11,1000178867,294112,
3.40552,3.40552,3.40552,µm,Spot,Diameter,11,1000034728,294300,
3.51545,3.51545,3.51545,µm,Spot,Diameter,11,1000008102,298353,
3.51545,3.51545,3.51545,µm,Spot,Diameter,11,1000244446,302487,
4.55952,4.55952,4.55952,µm,Spot,Diameter,11,1000071729,302750,
4.96557,4.96557,4.96557,µm,Spot,Diameter,11,1000158060,302820,
3.6189,3.6189,3.6189,µm,Spot,Diameter,11,1000130081,303418,
3.6189,3.6189,3.6189,µm,Spot,Diameter,11,1000014633,304159,
4.74209,4.74209,4.74209,µm,Spot,Diameter,11,1000218062,304956,
3.6189,3.6189,3.6189,µm,Spot,Diameter,11,1000275823,305169,
3.6189,3.6189,3.6189,µm,Spot,Diameter,11,1000074239,305193,
3.28799,3.28799,3.28799,µm,Spot,Diameter,11,1000278844,308213,
2.70297,2.70297,2.70297,µm,Spot,Diameter,11,1000221333,308444,
3.6189,3.6189,3.6189,µm,Spot,Diameter,11,1000224234,308734,
3.80971,3.80971,3.80971,µm,Spot,Diameter,11,1000019405,308790,
3.02378,3.02378,3.02378,µm,Spot,Diameter,11,1000165097,309573,
3.89834,3.89834,3.89834,µm,Spot,Diameter,11,1000224241,311362,
3.02378,3.02378,3.02378,µm,Spot,Diameter,11,1000224431,311542,
4.1426,4.1426,4.1426,µm,Spot,Diameter,11,1000196023,311574,
4.91159,4.91159,4.91159,µm,Spot,Diameter,11,1000253547,311626,
3.16141,3.16141,3.16141,µm,Spot,Diameter,11,1000282868,312193,
3.98311,3.98311,3.98311,µm,Spot,Diameter,11,1000282540,312199,
3.6189,3.6189,3.6189,µm,Spot,Diameter,11,1000080712,312392,
3.02378,3.02378,3.02378,µm,Spot,Diameter,11,1000196749,312713,
4.42918,4.42918,4.42918,µm,Spot,Diameter,11,1000312915,312915,
5.45058,5.45058,5.45058,µm,Spot,Diameter,11,1000111173,312994,
3.40552,3.40552,3.40552,µm,Spot,Diameter,11,1000226383,313835,
3.89834,3.89834,3.89834,µm,Spot,Diameter,11,1000027048,313885,
3.02378,3.02378,3.02378,µm,Spot,Diameter,11,1000026374,315460,
2.87233,2.87233,2.87233,µm,Spot,Diameter,11,1000026660,315763,
2.87233,2.87233,2.87233,µm,Spot,Diameter,11,1000199932,315851,
3.28799,3.28799,3.28799,µm,Spot,Diameter,11,1000257305,315870,
4.06442,4.06442,4.06442,µm,Spot,Diameter,11,1000024512,316043,
3.28799,3.28799,3.28799,µm,Spot,Diameter,11,1000260417,318916,
3.6189,3.6189,3.6189,µm,Spot,Diameter,11,1000260594,319098,
3.16141,3.16141,3.16141,µm,Spot,Diameter,11,1000145899,319743,
4.79993,4.79993,4.79993,µm,Spot,Diameter,11,1000232501,319753,
4.21794,4.21794,4.21794,µm,Spot,Diameter,11,1000290426,319755,
3.40552,3.40552,3.40552,µm,Spot,Diameter,12,1000290900,320267,
3.51545,3.51545,3.51545,µm,Spot,Diameter,12,1000320447,320447,
3.98311,3.98311,3.98311,µm,Spot,Diameter,12,1000178867,323471,
3.02378,3.02378,3.02378,µm,Spot,Diameter,12,1000034728,323630,
3.71676,3.71676,3.71676,µm,Spot,Diameter,12,1000327258,327258,
3.40552,3.40552,3.40552,µm,Spot,Diameter,12,1000008102,327597,
3.02378,3.02378,3.02378,µm,Spot,Diameter,12,1000244446,331820,
3.89834,3.89834,3.89834,µm,Spot,Diameter,12,1000071729,332124,
4.1426,4.1426,4.1426,µm,Spot,Diameter,12,1000014633,333504,
3.71676,3.71676,3.71676,µm,Spot,Diameter,12,1000275823,334574,
1.58071,1.58071,1.58071,µm,Spot,Diameter,12,1000074239,334588,
5.49454,5.49454,5.49454,µm,Spot,Diameter,12,1000218062,334649,
2.50922,2.50922,2.50922,µm,Spot,Diameter,12,1000158060,334766,
3.40552,3.40552,3.40552,µm,Spot,Diameter,12,1000278844,337535,
4.1426,4.1426,4.1426,µm,Spot,Diameter,12,1000221333,337717,
2.50922,2.50922,2.50922,µm,Spot,Diameter,12,1000224234,338033,
3.80971,3.80971,3.80971,µm,Spot,Diameter,12,1000019405,338084,
2.87233,2.87233,2.87233,µm,Spot,Diameter,12,1000338312,338312,
3.40552,3.40552,3.40552,µm,Spot,Diameter,12,1000165097,338811,
4.68281,4.68281,4.68281,µm,Spot,Diameter,12,1000224241,340544,
2.87233,2.87233,2.87233,µm,Spot,Diameter,12,1000224431,340696,
4.55952,4.55952,4.55952,µm,Spot,Diameter,12,1000196023,340725,
4.74209,4.74209,4.74209,µm,Spot,Diameter,12,1000253547,340780,
3.80971,3.80971,3.80971,µm,Spot,Diameter,12,1000282540,341020,
3.51545,3.51545,3.51545,µm,Spot,Diameter,12,1000282868,341314,
3.16141,3.16141,3.16141,µm,Spot,Diameter,12,1000080712,341500,
3.6189,3.6189,3.6189,µm,Spot,Diameter,12,1000196749,341815,
3.51545,3.51545,3.51545,µm,Spot,Diameter,12,1000312915,342010,
5.12084,5.12084,5.12084,µm,Spot,Diameter,12,1000111173,342104,
3.51545,3.51545,3.51545,µm,Spot,Diameter,12,1000226383,342656,
4.21794,4.21794,4.21794,µm,Spot,Diameter,12,1000027048,342982,
3.40552,3.40552,3.40552,µm,Spot,Diameter,12,1000026374,344546,
3.02378,3.02378,3.02378,µm,Spot,Diameter,12,1000026660,344833,
3.16141,3.16141,3.16141,µm,Spot,Diameter,12,1000199932,344942,
3.6189,3.6189,3.6189,µm,Spot,Diameter,12,1000257305,344953,
3.98311,3.98311,3.98311,µm,Spot,Diameter,12,1000024512,345116,
3.51545,3.51545,3.51545,µm,Spot,Diameter,12,1000260417,347970,
3.6189,3.6189,3.6189,µm,Spot,Diameter,12,1000260594,348147,
3.40552,3.40552,3.40552,µm,Spot,Diameter,12,1000145899,348845,
4.68281,4.68281,4.68281,µm,Spot,Diameter,12,1000232501,348849,
4.06442,4.06442,4.06442,µm,Spot,Diameter,12,1000290426,348853,
3.02378,3.02378,3.02378,µm,Spot,Diameter,13,1000290900,349380,
2.70297,2.70297,2.70297,µm,Spot,Diameter,13,1000320447,349580,
3.02378,3.02378,3.02378,µm,Spot,Diameter,13,1000178867,352590,
2.70297,2.70297,2.70297,µm,Spot,Diameter,13,1000034728,352773,
3.40552,3.40552,3.40552,µm,Spot,Diameter,13,1000354440,354440,
3.28799,3.28799,3.28799,µm,Spot,Diameter,13,1000354480,354480,
2.70297,2.70297,2.70297,µm,Spot,Diameter,13,1000327258,356160,
3.6189,3.6189,3.6189,µm,Spot,Diameter,13,1000008102,356736,
3.51545,3.51545,3.51545,µm,Spot,Diameter,13,1000244446,360874,
2.87233,2.87233,2.87233,µm,Spot,Diameter,13,1000071729,361148,
3.71676,3.71676,3.71676,µm,Spot,Diameter,13,1000014633,362490,
2.87233,2.87233,2.87233,µm,Spot,Diameter,13,1000275823,363531,
3.40552,3.40552,3.40552,µm,Spot,Diameter,13,1000074239,363546,
4.91159,4.91159,4.91159,µm,Spot,Diameter,13,1000218062,363606,
3.89834,3.89834,3.89834,µm,Spot,Diameter,13,1000278844,366498,
3.40552,3.40552,3.40552,µm,Spot,Diameter,13,1000221333,366718,
3.40552,3.40552,3.40552,µm,Spot,Diameter,13,1000224241,367020,
3.71676,3.71676,3.71676,µm,Spot,Diameter,13,1000019405,367076,
3.02378,3.02378,3.02378,µm,Spot,Diameter,13,1000338312,367314,
3.40552,3.40552,3.40552,µm,Spot,Diameter,13,1000165097,368149,
3.71676,3.71676,3.71676,µm,Spot,Diameter,13,1000224234,369566,
3.28799,3.28799,3.28799,µm,Spot,Diameter,13,1000224431,369729,
1.99157,1.99157,1.99157,µm,Spot,Diameter,13,1000196023,369764,
4.06442,4.06442,4.06442,µm,Spot,Diameter,13,1000253547,369823,
3.71676,3.71676,3.71676,µm,Spot,Diameter,13,1000282540,370059,
3.28799,3.28799,3.28799,µm,Spot,Diameter,13,1000080712,370551,
3.28799,3.28799,3.28799,µm,Spot,Diameter,13,1000282868,370670,
3.80971,3.80971,3.80971,µm,Spot,Diameter,13,1000196749,370869,
3.6189,3.6189,3.6189,µm,Spot,Diameter,13,1000312915,371100,
5.12084,5.12084,5.12084,µm,Spot,Diameter,13,1000111173,371189,
1.58071,1.58071,1.58071,µm,Spot,Diameter,13,1000371442,371442,
3.40552,3.40552,3.40552,µm,Spot,Diameter,13,1000226383,371745,
4.36103,4.36103,4.36103,µm,Spot,Diameter,13,1000027048,372095,
1.58071,1.58071,1.58071,µm,Spot,Diameter,13,1000373068,373068,
3.6189,3.6189,3.6189,µm,Spot,Diameter,13,1000026374,373583,
3.16141,3.16141,3.16141,µm,Spot,Diameter,13,1000026660,373869,
3.71676,3.71676,3.71676,µm,Spot,Diameter,13,1000199932,373973,
2.50922,2.50922,2.50922,µm,Spot,Diameter,13,1000257305,373980,
3.40552,3.40552,3.40552,µm,Spot,Diameter,13,1000024512,374152,
2.87233,2.87233,2.87233,µm,Spot,Diameter,13,1000260417,376655,
3.40552,3.40552,3.40552,µm,Spot,Diameter,13,1000260594,377159,
2.87233,2.87233,2.87233,µm,Spot,Diameter,13,1000145899,377817,
4.1426,4.1426,4.1426,µm,Spot,Diameter,13,1000232501,377823,
2.87233,2.87233,2.87233,µm,Spot,Diameter,13,1000290426,377828,
2.87233,2.87233,2.87233,µm,Spot,Diameter,14,1000290900,378365,
3.28799,3.28799,3.28799,µm,Spot,Diameter,14,1000320447,378573,
3.80971,3.80971,3.80971,µm,Spot,Diameter,14,1000178867,379911,
3.16141,3.16141,3.16141,µm,Spot,Diameter,14,1000034728,381380,
4.42918,4.42918,4.42918,µm,Spot,Diameter,14,1000354440,383368,
2.87233,2.87233,2.87233,µm,Spot,Diameter,14,1000354480,383405,
2.50922,2.50922,2.50922,µm,Spot,Diameter,14,1000327258,385098,
3.40552,3.40552,3.40552,µm,Spot,Diameter,14,1000385100,385100,
3.40552,3.40552,3.40552,µm,Spot,Diameter,14,1000008102,385535,
1.58071,1.58071,1.58071,µm,Spot,Diameter,14,1000244446,389772,
3.80971,3.80971,3.80971,µm,Spot,Diameter,14,1000014633,391286,
3.6189,3.6189,3.6189,µm,Spot,Diameter,14,1000275823,392500,
4.91159,4.91159,4.91159,µm,Spot,Diameter,14,1000218062,392581,
3.51545,3.51545,3.51545,µm,Spot,Diameter,14,1000221333,395328,
3.6189,3.6189,3.6189,µm,Spot,Diameter,14,1000278844,395431,
3.28799,3.28799,3.28799,µm,Spot,Diameter,14,1000224234,395980,
4.21794,4.21794,4.21794,µm,Spot,Diameter,14,1000224241,395984,
3.80971,3.80971,3.80971,µm,Spot,Diameter,14,1000019405,396019,
3.80971,3.80971,3.80971,µm,Spot,Diameter,14,1000224431,396145,
3.28799,3.28799,3.28799,µm,Spot,Diameter,14,1000338312,396273,
3.40552,3.40552,3.40552,µm,Spot,Diameter,14,1000165097,396760,
3.71676,3.71676,3.71676,µm,Spot,Diameter,14,1000196023,398660,
4.42918,4.42918,4.42918,µm,Spot,Diameter,14,1000253547,398711,
3.6189,3.6189,3.6189,µm,Spot,Diameter,14,1000282540,398941,
3.02378,3.02378,3.02378,µm,Spot,Diameter,14,1000282868,399235,
2.70297,2.70297,2.70297,µm,Spot,Diameter,14,1000196749,399414,
3.40552,3.40552,3.40552,µm,Spot,Diameter,14,1000080712,399444,
3.28799,3.28799,3.28799,µm,Spot,Diameter,14,1000373068,399716,
3.6189,3.6189,3.6189,µm,Spot,Diameter,14,1000312915,399918,
5.4059,5.4059,5.4059,µm,Spot,Diameter,14,1000111173,399990,
3.71676,3.71676,3.71676,µm,Spot,Diameter,14,1000371442,400244,
4.21794,4.21794,4.21794,µm,Spot,Diameter,14,1000027048,400915,
3.6189,3.6189,3.6189,µm,Spot,Diameter,14,1000401657,401657,
3.02378,3.02378,3.02378,µm,Spot,Diameter,14,1000026374,402334,
3.40552,3.40552,3.40552,µm,Spot,Diameter,14,1000402605,402605,
3.71676,3.71676,3.71676,µm,Spot,Diameter,14,1000199932,402701,
3.40552,3.40552,3.40552,µm,Spot,Diameter,14,1000257305,402717,
3.40552,3.40552,3.40552,µm,Spot,Diameter,14,1000024512,402891,
3.16141,3.16141,3.16141,µm,Spot,Diameter,14,1000405139,405139,
4.1426,4.1426,4.1426,µm,Spot,Diameter,14,1000260417,405314,
3.51545,3.51545,3.51545,µm,Spot,Diameter,14,1000260594,405853,
3.40552,3.40552,3.40552,µm,Spot,Diameter,14,1000145899,406550,
4.29068,4.29068,4.29068,µm,Spot,Diameter,14,1000232501,406554,
3.16141,3.16141,3.16141,µm,Spot,Diameter,14,1000290426,406557,
3.16141,3.16141,3.16141,µm,Spot,Diameter,15,1000290900,407107,
4.42918,4.42918,4.42918,µm,Spot,Diameter,15,1000320447,407345,
4.36103,4.36103,4.36103,µm,Spot,Diameter,15,1000178867,408709,
3.02378,3.02378,3.02378,µm,Spot,Diameter,15,1000409035,409035,
3.71676,3.71676,3.71676,µm,Spot,Diameter,15,1000354480,412263,
4.8564,4.8564,4.8564,µm,Spot,Diameter,15,1000354440,412471,
3.89834,3.89834,3.89834,µm,Spot,Diameter,15,1000327258,414040,
3.71676,3.71676,3.71676,µm,Spot,Diameter,15,1000385100,414048,
1.58071,1.58071,1.58071,µm,Spot,Diameter,15,1000008102,414497,
3.51545,3.51545,3.51545,µm,Spot,Diameter,15,1000244446,418817,
3.80971,3.80971,3.80971,µm,Spot,Diameter,15,1000275823,421562,
3.02378,3.02378,3.02378,µm,Spot,Diameter,15,1000421574,421574,
4.96557,4.96557,4.96557,µm,Spot,Diameter,15,1000218062,421663,
3.16141,3.16141,3.16141,µm,Spot,Diameter,15,1000423376,423376,
3.40552,3.40552,3.40552,µm,Spot,Diameter,15,1000278844,424519,
3.80971,3.80971,3.80971,µm,Spot,Diameter,15,1000019405,425097,
3.71676,3.71676,3.71676,µm,Spot,Diameter,15,1000224431,425221,
3.16141,3.16141,3.16141,µm,Spot,Diameter,15,1000338312,425331,
3.6189,3.6189,3.6189,µm,Spot,Diameter,15,1000165097,425817,
3.98311,3.98311,3.98311,µm,Spot,Diameter,15,1000196023,427702,
3.40552,3.40552,3.40552,µm,Spot,Diameter,15,1000282540,427968,
4.36103,4.36103,4.36103,µm,Spot,Diameter,15,1000253547,428122,
2.87233,2.87233,2.87233,µm,Spot,Diameter,15,1000282868,428284,
3.40552,3.40552,3.40552,µm,Spot,Diameter,15,1000080712,428462,
3.71676,3.71676,3.71676,µm,Spot,Diameter,15,1000196749,428756,
4.06442,4.06442,4.06442,µm,Spot,Diameter,15,1000312915,428970,
5.6637,5.6637,5.6637,µm,Spot,Diameter,15,1000111173,429038,
3.6189,3.6189,3.6189,µm,Spot,Diameter,15,1000371442,429338,
3.40552,3.40552,3.40552,µm,Spot,Diameter,15,1000429687,429687,
3.16141,3.16141,3.16141,µm,Spot,Diameter,15,1000027048,429991,
4.1426,4.1426,4.1426,µm,Spot,Diameter,15,1000401657,430726,
1.58071,1.58071,1.58071,µm,Spot,Diameter,15,1000373068,430921,
3.28799,3.28799,3.28799,µm,Spot,Diameter,15,1000026374,431402,
3.89834,3.89834,3.89834,µm,Spot,Diameter,15,1000402605,431690,
1.58071,1.58071,1.58071,µm,Spot,Diameter,15,1000199932,431779,
3.98311,3.98311,3.98311,µm,Spot,Diameter,15,1000257305,431789,
3.51545,3.51545,3.51545,µm,Spot,Diameter,15,1000024512,431954,
2.87233,2.87233,2.87233,µm,Spot,Diameter,15,1000405139,434235,
4.21794,4.21794,4.21794,µm,Spot,Diameter,15,1000260417,434420,
3.51545,3.51545,3.51545,µm,Spot,Diameter,15,1000260594,434965,
3.16141,3.16141,3.16141,µm,Spot,Diameter,15,1000145899,435593,
4.29068,4.29068,4.29068,µm,Spot,Diameter,15,1000232501,435599,
2.87233,2.87233,2.87233,µm,Spot,Diameter,15,1000290426,435603,
3.28799,3.28799,3.28799,µm,Spot,Diameter,16,1000290900,436100,
4.49529,4.49529,4.49529,µm,Spot,Diameter,16,1000320447,436756,
3.6189,3.6189,3.6189,µm,Spot,Diameter,16,1000178867,437671,
3.02378,3.02378,3.02378,µm,Spot,Diameter,16,1000409035,438135,
3.40552,3.40552,3.40552,µm,Spot,Diameter,16,1000439186,439186,
4.1426,4.1426,4.1426,µm,Spot,Diameter,16,1000354440,441187,
3.71676,3.71676,3.71676,µm,Spot,Diameter,16,1000354480,441220,
3.02378,3.02378,3.02378,µm,Spot,Diameter,16,1000327258,442909,
4.55952,4.55952,4.55952,µm,Spot,Diameter,16,1000385100,442914,
3.16141,3.16141,3.16141,µm,Spot,Diameter,16,1000008102,443356,
3.51545,3.51545,3.51545,µm,Spot,Diameter,16,1000244446,447272,
3.51545,3.51545,3.51545,µm,Spot,Diameter,16,1000449132,449132,
3.51545,3.51545,3.51545,µm,Spot,Diameter,16,1000275823,450187,
3.80971,3.80971,3.80971,µm,Spot,Diameter,16,1000421574,450197,
2.87233,2.87233,2.87233,µm,Spot,Diameter,16,1000423376,452082,
5.17056,5.17056,5.17056,µm,Spot,Diameter,16,1000218062,452867,
3.89834,3.89834,3.89834,µm,Spot,Diameter,16,1000278844,453216,
4.21794,4.21794,4.21794,µm,Spot,Diameter,16,1000019405,453768,
3.71676,3.71676,3.71676,µm,Spot,Diameter,16,1000224431,453886,
3.02378,3.02378,3.02378,µm,Spot,Diameter,16,1000338312,454011,
3.28799,3.28799,3.28799,µm,Spot,Diameter,16,1000454057,454057,
3.51545,3.51545,3.51545,µm,Spot,Diameter,16,1000165097,454506,
3.02378,3.02378,3.02378,µm,Spot,Diameter,16,1000454567,454567,
4.06442,4.06442,4.06442,µm,Spot,Diameter,16,1000312915,455118,
4.06442,4.06442,4.06442,µm,Spot,Diameter,16,1000196023,456448,
3.40552,3.40552,3.40552,µm,Spot,Diameter,16,1000282540,456729,
3.02378,3.02378,3.02378,µm,Spot,Diameter,16,1000282868,457035,
3.28799,3.28799,3.28799,µm,Spot,Diameter,16,1000080712,457216,
3.80971,3.80971,3.80971,µm,Spot,Diameter,16,1000373068,457521,
5.5804,5.5804,5.5804,µm,Spot,Diameter,16,1000111173,457800,
3.89834,3.89834,3.89834,µm,Spot,Diameter,16,1000371442,458059,
3.89834,3.89834,3.89834,µm,Spot,Diameter,16,1000429687,458412,
1.58071,1.58071,1.58071,µm,Spot,Diameter,16,1000027048,458707,
3.71676,3.71676,3.71676,µm,Spot,Diameter,16,1000401657,459408,
3.28799,3.28799,3.28799,µm,Spot,Diameter,16,1000026374,459858,
3.40552,3.40552,3.40552,µm,Spot,Diameter,16,1000199932,460237,
3.51545,3.51545,3.51545,µm,Spot,Diameter,16,1000257305,460246,
2.87233,2.87233,2.87233,µm,Spot,Diameter,16,1000402605,460413,
3.98311,3.98311,3.98311,µm,Spot,Diameter,16,1000024512,460724,
3.28799,3.28799,3.28799,µm,Spot,Diameter,16,1000260417,461707,
3.28799,3.28799,3.28799,µm,Spot,Diameter,16,1000405139,463011,
3.98311,3.98311,3.98311,µm,Spot,Diameter,16,1000260594,463726,
4.21794,4.21794,4.21794,µm,Spot,Diameter,16,1000145899,464422,
5.07014,5.07014,5.07014,µm,Spot,Diameter,16,1000232501,464429,
4.68281,4.68281,4.68281,µm,Spot,Diameter,16,1000290426,464434,
2.50922,2.50922,2.50922,µm,Spot,Diameter,17,1000290900,464973,
4.79993,4.79993,4.79993,µm,Spot,Diameter,17,1000320447,465600,
4.49529,4.49529,4.49529,µm,Spot,Diameter,17,1000178867,466461,
3.40552,3.40552,3.40552,µm,Spot,Diameter,17,1000409035,466808,
3.28799,3.28799,3.28799,µm,Spot,Diameter,17,1000439186,467942,
1.58071,1.58071,1.58071,µm,Spot,Diameter,17,1000354440,469989,
3.80971,3.80971,3.80971,µm,Spot,Diameter,17,1000354480,470011,
3.40552,3.40552,3.40552,µm,Spot,Diameter,17,1000327258,471824,
3.16141,3.16141,3.16141,µm,Spot,Diameter,17,1000385100,471829,
2.87233,2.87233,2.87233,µm,Spot,Diameter,17,1000008102,472219,
3.16141,3.16141,3.16141,µm,Spot,Diameter,17,1000423376,478062,
1.58071,1.58071,1.58071,µm,Spot,Diameter,17,1000449132,478114,
3.51545,3.51545,3.51545,µm,Spot,Diameter,17,1000275823,479258,
1.58071,1.58071,1.58071,µm,Spot,Diameter,17,1000421574,479273,
5.0184,5.0184,5.0184,µm,Spot,Diameter,17,1000454057,480386,
4.42918,4.42918,4.42918,µm,Spot,Diameter,17,1000019405,482884,
2.87233,2.87233,2.87233,µm,Spot,Diameter,17,1000338312,483143,
3.6189,3.6189,3.6189,µm,Spot,Diameter,17,1000454567,483371,
3.80971,3.80971,3.80971,µm,Spot,Diameter,17,1000165097,483628,
4.06442,4.06442,4.06442,µm,Spot,Diameter,17,1000196023,485548,
3.51545,3.51545,3.51545,µm,Spot,Diameter,17,1000282540,485818,
2.50922,2.50922,2.50922,µm,Spot,Diameter,17,1000282868,486152,
2.87233,2.87233,2.87233,µm,Spot,Diameter,17,1000080712,486345,
3.6189,3.6189,3.6189,µm,Spot,Diameter,17,1000312915,486851,
5.36047,5.36047,5.36047,µm,Spot,Diameter,17,1000111173,486915,
3.80971,3.80971,3.80971,µm,Spot,Diameter,17,1000371442,487193,
4.06442,4.06442,4.06442,µm,Spot,Diameter,17,1000429687,487511,
2.87233,2.87233,2.87233,µm,Spot,Diameter,17,1000401657,488500,
2.70297,2.70297,2.70297,µm,Spot,Diameter,17,1000488632,488632,
4.06442,4.06442,4.06442,µm,Spot,Diameter,17,1000373068,488750,
3.51545,3.51545,3.51545,µm,Spot,Diameter,17,1000026374,489213,
3.71676,3.71676,3.71676,µm,Spot,Diameter,17,1000489329,489329,
3.6189,3.6189,3.6189,µm,Spot,Diameter,17,1000402605,489469,
3.89834,3.89834,3.89834,µm,Spot,Diameter,17,1000024512,489781,
2.87233,2.87233,2.87233,µm,Spot,Diameter,17,1000405139,492033,
3.51545,3.51545,3.51545,µm,Spot,Diameter,17,1000260417,492217,
4.8564,4.8564,4.8564,µm,Spot,Diameter,17,1000260594,492735,
2.70297,2.70297,2.70297,µm,Spot,Diameter,17,1000493396,493396,
4.21794,4.21794,4.21794,µm,Spot,Diameter,17,1000145899,493459,
2.87233,2.87233,2.87233,µm,Spot,Diameter,17,1000290426,493470,
3.51545,3.51545,3.51545,µm,Spot,Diameter,18,1000320447,494672,
3.89834,3.89834,3.89834,µm,Spot,Diameter,18,1000178867,495547,
3.28799,3.28799,3.28799,µm,Spot,Diameter,18,1000409035,495994,
1.58071,1.58071,1.58071,µm,Spot,Diameter,18,1000439186,496987,
3.40552,3.40552,3.40552,µm,Spot,Diameter,18,1000354480,499110,
4.68281,4.68281,4.68281,µm,Spot,Diameter,18,1000354440,499330,
4.96557,4.96557,4.96557,µm,Spot,Diameter,18,1000385100,501090,
3.16141,3.16141,3.16141,µm,Spot,Diameter,18,1000008102,501305,
3.89834,3.89834,3.89834,µm,Spot,Diameter,18,1000449132,507120,
3.16141,3.16141,3.16141,µm,Spot,Diameter,18,1000275823,508221,
1.58071,1.58071,1.58071,µm,Spot,Diameter,18,1000421574,508233,
3.71676,3.71676,3.71676,µm,Spot,Diameter,18,1000454057,509349,
3.16141,3.16141,3.16141,µm,Spot,Diameter,18,1000423376,510045,
4.21794,4.21794,4.21794,µm,Spot,Diameter,18,1000019405,511875,
3.16141,3.16141,3.16141,µm,Spot,Diameter,18,1000338312,512123,
3.6189,3.6189,3.6189,µm,Spot,Diameter,18,1000454567,512367,
3.6189,3.6189,3.6189,µm,Spot,Diameter,18,1000165097,512640,
3.71676,3.71676,3.71676,µm,Spot,Diameter,18,1000312915,513233,
3.71676,3.71676,3.71676,µm,Spot,Diameter,18,1000196023,514524,
4.36103,4.36103,4.36103,µm,Spot,Diameter,18,1000282540,514803,
1.58071,1.58071,1.58071,µm,Spot,Diameter,18,1000282868,515097,
3.71676,3.71676,3.71676,µm,Spot,Diameter,18,1000515291,515291,
1.58071,1.58071,1.58071,µm,Spot,Diameter,18,1000080712,515594,
5.36047,5.36047,5.36047,µm,Spot,Diameter,18,1000111173,515878,
3.40552,3.40552,3.40552,µm,Spot,Diameter,18,1000371442,516171,
4.06442,4.06442,4.06442,µm,Spot,Diameter,18,1000429687,516515,
3.98311,3.98311,3.98311,µm,Spot,Diameter,18,1000401657,517431,
3.51545,3.51545,3.51545,µm,Spot,Diameter,18,1000373068,517694,
3.28799,3.28799,3.28799,µm,Spot,Diameter,18,1000488632,517856,
3.28799,3.28799,3.28799,µm,Spot,Diameter,18,1000026374,517902,
4.06442,4.06442,4.06442,µm,Spot,Diameter,18,1000489329,518274,
3.51545,3.51545,3.51545,µm,Spot,Diameter,18,1000402605,518452,
